Unnamed: 0,id,keywords
3981,26964,"[{'id': 494, 'name': 'father son relationship'}, {'id': 612, 'name': 'hotel'}, {'id': 2401, 'name': 'grandmother grandson relationship'}, {'id': 3297, 'name': 'videoband'}, {'id': 5824, 'name': 'video surveillance'}, {'id': 10041, 'name': 'dysfunctional family'}]"
3982,71881,"[{'id': 242, 'name': 'new york'}, {'id': 378, 'name': 'prison'}, {'id': 567, 'name': 'alcohol'}, {'id': 570, 'name': 'rape'}, {'id': 9673, 'name': 'love'}, {'id': 14604, 'name': 'theft'}, {'id': 14819, 'name': 'violence'}, {'id': 14828, 'name': 'city'}, {'id': 41509, 'name': 'hate'}, {'id': 161307, 'name': 'bronx'}]"
3983,15658,[]
3984,4918,"[{'id': 2106, 'name': 'cold war'}, {'id': 33705, 'name': 'agent'}]"
3985,28368,"[{'id': 422, 'name': 'vietnam veteran'}, {'id': 521, 'name': 'washington d.c.'}, {'id': 1227, 'name': 'cemetery'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 13065, 'name': 'soldier'}]"
3986,58084,[]
3987,52780,"[{'id': 10181, 'name': 'based on play or musical'}]"
3988,48149,[]
3989,26156,"[{'id': 6270, 'name': 'high school'}, {'id': 14751, 'name': 'youth'}]"
3990,34101,"[{'id': 577, 'name': 'black people'}, {'id': 6325, 'name': 'ethnic stereotype'}]"
3991,32054,"[{'id': 212, 'name': 'london england'}, {'id': 11159, 'name': 'wartime'}]"
3992,14464,"[{'id': 1422, 'name': 'boat'}, {'id': 3713, 'name': 'chase'}, {'id': 5490, 'name': 'girlfriend'}, {'id': 6212, 'name': 'smuggling'}, {'id': 10084, 'name': 'rescue'}]"
3993,65501,"[{'id': 1415, 'name': 'small town'}, {'id': 4619, 'name': 'train accident'}]"
3994,32227,"[{'id': 387, 'name': 'california'}, {'id': 966, 'name': 'beach'}, {'id': 4957, 'name': 'sale of soul'}, {'id': 5801, 'name': 'nerd'}, {'id': 5810, 'name': 'pact with the devil'}, {'id': 11870, 'name': 'teen movie'}]"
3995,2614,"[{'id': 1706, 'name': 'experiment'}, {'id': 6380, 'name': 'shrinking'}, {'id': 11221, 'name': 'blood'}]"
3996,40962,[]
3997,12704,"[{'id': 3593, 'name': 'wilderness'}, {'id': 7041, 'name': 'sahara'}, {'id': 9767, 'name': 'beautiful woman'}, {'id': 10229, 'name': 'singer'}, {'id': 10685, 'name': 'escape'}, {'id': 187056, 'name': 'woman director'}]"
3998,580,"[{'id': 2988, 'name': 'shark attack'}, {'id': 3345, 'name': 'bahamas'}, {'id': 3737, 'name': 'dying and death'}, {'id': 5160, 'name': 'aggression by animal'}, {'id': 9663, 'name': 'sequel'}, {'id': 9748, 'name': 'revenge'}, {'id': 14785, 'name': 'underwater'}, {'id': 15097, 'name': 'shark'}, {'id': 15098, 'name': 'great white shark'}, {'id': 158130, 'name': 'animal attack'}, {'id': 167861, 'name': 'caribbean'}, {'id': 207317, 'name': 'christmas'}, {'id': 227106, 'name': 'banana boat'}]"
3999,24828,"[{'id': 470, 'name': 'spy'}]"
4000,13703,"[{'id': 1824, 'name': 'self-destruction'}, {'id': 12670, 'name': 'los angeles'}, {'id': 156277, 'name': 'hedonism'}, {'id': 163047, 'name': 'beverly hills'}, {'id': 163048, 'name': 'decadence'}]"
4001,36914,"[{'id': 5629, 'name': 'role reversal'}, {'id': 6270, 'name': 'high school'}, {'id': 9714, 'name': 'remake'}, {'id': 13005, 'name': 'doctor'}, {'id': 18005, 'name': 'high school friends'}, {'id': 33721, 'name': 'body-swap'}, {'id': 163069, 'name': 'child as an adult'}, {'id': 163277, 'name': 'childbirth'}, {'id': 198929, 'name': 'adult as a child'}]"
4002,1547,"[{'id': 542, 'name': 'street gang'}, {'id': 1415, 'name': 'small town'}, {'id': 3133, 'name': 'vampire'}, {'id': 5451, 'name': 'comic book'}, {'id': 5532, 'name': 'boardwalk'}, {'id': 9457, 'name': 'single'}, {'id': 155582, 'name': 'amusement park'}, {'id': 157499, 'name': 'mother son relationship'}]"
4003,42010,"[{'id': 4116, 'name': 'heaven'}]"
4004,2608,"[{'id': 4896, 'name': 'wish'}, {'id': 8508, 'name': 'party'}, {'id': 13097, 'name': 'maid'}, {'id': 187056, 'name': 'woman director'}, {'id': 208705, 'name': 'fairy godmother'}, {'id': 219901, 'name': 'weird couple'}]"
4005,32058,"[{'id': 187056, 'name': 'woman director'}]"
4006,10019,"[{'id': 1605, 'name': 'new love'}, {'id': 2081, 'name': 'department store'}, {'id': 2863, 'name': 'mannequin'}, {'id': 4375, 'name': 'transformation'}, {'id': 6300, 'name': 'puppet'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 13130, 'name': 'teenager'}, {'id': 200719, 'name': 'window dresser'}]"
4007,11649,"[{'id': 83, 'name': 'saving the world'}, {'id': 1701, 'name': 'hero'}, {'id': 2849, 'name': 'key'}, {'id': 4062, 'name': 'skeleton'}, {'id': 4379, 'name': 'time travel'}, {'id': 4391, 'name': 'wretch'}, {'id': 4769, 'name': 'supernatural powers'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 195446, 'name': 'sword and planet'}]"
4008,84499,"[{'id': 10267, 'name': 'comedy'}]"
4009,13509,"[{'id': 2904, 'name': 'mummy'}, {'id': 3633, 'name': 'dracula'}, {'id': 11155, 'name': 'wolfman'}, {'id': 33696, 'name': 'sea monster'}, {'id': 198102, 'name': ""frankenstein's monster""}]"
4010,63639,[]
4011,30175,"[{'id': 6271, 'name': 'boarding school'}, {'id': 164698, 'name': 'boyfriend girlfriend'}]"
4012,51521,"[{'id': 15001, 'name': 'demon'}]"
4013,34379,"[{'id': 915, 'name': 'car thief'}, {'id': 155716, 'name': 'rookie cop'}]"
4014,22915,"[{'id': 5349, 'name': 'surfing'}]"
4015,24940,"[{'id': 4522, 'name': 'supermodel'}, {'id': 10333, 'name': 'stalking'}, {'id': 235606, 'name': 'models'}]"
4016,37302,"[{'id': 6548, 'name': 'the rapture'}, {'id': 10060, 'name': 'christian film'}]"
4017,10984,"[{'id': 3698, 'name': 'mobbing'}, {'id': 3836, 'name': 'success'}, {'id': 5927, 'name': 'violence against women'}, {'id': 9748, 'name': 'revenge'}, {'id': 10714, 'name': 'serial killer'}, {'id': 160404, 'name': ""valentine's day""}]"
4018,843,"[{'id': 596, 'name': 'adultery'}, {'id': 725, 'name': 'lovesickness'}, {'id': 779, 'name': 'martial arts'}, {'id': 918, 'name': 'newspaper'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 2587, 'name': 'married couple'}, {'id': 2682, 'name': 'shanghai'}, {'id': 3595, 'name': 'deceived husband'}, {'id': 3691, 'name': 'forbidden love'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 7879, 'name': 'secret love'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10818, 'name': 'author'}, {'id': 12354, 'name': 'hong kong'}, {'id': 34094, 'name': 'extramarital affair'}]"
4019,121091,[]
4020,318,"[{'id': 612, 'name': 'hotel'}, {'id': 2246, 'name': 'confidence'}, {'id': 2375, 'name': 'junkie'}, {'id': 3096, 'name': 'book'}, {'id': 6054, 'name': 'friendship'}, {'id': 6255, 'name': 'insanity'}, {'id': 12670, 'name': 'los angeles'}, {'id': 14964, 'name': 'drug'}, {'id': 18525, 'name': 'fbi agent'}]"
4021,12806,"[{'id': 237, 'name': 'gay'}, {'id': 658, 'name': 'sea'}, {'id': 1862, 'name': 'coming out'}, {'id': 2201, 'name': 'first time'}, {'id': 12392, 'name': 'best friend'}, {'id': 14714, 'name': 'summer vacation'}]"
4022,9740,"[{'id': 110, 'name': 'venice'}, {'id': 2588, 'name': 'brain'}, {'id': 9937, 'name': 'suspense'}, {'id': 10714, 'name': 'serial killer'}, {'id': 18525, 'name': 'fbi agent'}, {'id': 179430, 'name': 'aftercreditsstinger'}]"
4023,10878,"[{'id': 293, 'name': 'female nudity'}, {'id': 2539, 'name': 'harassment'}, {'id': 3230, 'name': 'male friendship'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 157626, 'name': 'director cameo'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
4024,47588,[]
4025,10697,"[{'id': 1326, 'name': 'infidelity'}, {'id': 1332, 'name': 'cheating'}, {'id': 2419, 'name': 'staging'}, {'id': 4320, 'name': 'lover'}, {'id': 4326, 'name': 'theatre play'}, {'id': 6034, 'name': 'theatre milieu'}, {'id': 6274, 'name': 'learning and teaching'}, {'id': 6281, 'name': 'partnership'}, {'id': 14534, 'name': 'relationship'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 156455, 'name': 'unhappiness'}, {'id': 187056, 'name': 'woman director'}, {'id': 193547, 'name': 'teachers and students'}]"
4026,7093,"[{'id': 254, 'name': 'france'}, {'id': 1650, 'name': 'cook'}, {'id': 3071, 'name': 'prince'}]"
4027,16300,[]
4028,19405,"[{'id': 65, 'name': 'holiday'}, {'id': 8102, 'name': 'elementary school'}, {'id': 9713, 'name': 'friends'}, {'id': 10988, 'name': 'based on tv series'}, {'id': 13088, 'name': 'summer'}, {'id': 210295, 'name': 'classmates'}, {'id': 224534, 'name': 'recess'}]"
4029,1921,"[{'id': 1022, 'name': 'workaholic'}, {'id': 5904, 'name': 'dogsitter'}]"
4030,44412,"[{'id': 179431, 'name': 'duringcreditsstinger'}]"
4031,21620,[]
4032,23685,"[{'id': 33465, 'name': 'parallel world'}, {'id': 175884, 'name': 'organ donation'}, {'id': 175887, 'name': 'horniness agent'}, {'id': 179430, 'name': 'aftercreditsstinger'}]"
4033,12138,"[{'id': 585, 'name': 'casino'}, {'id': 1375, 'name': 'submachine gun'}, {'id': 3607, 'name': 'hold-up robbery'}, {'id': 5694, 'name': 'elvis'}, {'id': 159449, 'name': 'reference to elvis presley'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
4034,48217,"[{'id': 254, 'name': 'france'}, {'id': 2041, 'name': 'island'}, {'id': 5420, 'name': 'fisherman'}, {'id': 9673, 'name': 'love'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 13129, 'name': 'execution'}, {'id': 207928, 'name': '19th century'}]"
4035,6073,"[{'id': 1930, 'name': 'kidnapping'}, {'id': 13132, 'name': 'pistol'}]"
4036,39180,"[{'id': 15162, 'name': 'dog'}]"
4037,35569,"[{'id': 6075, 'name': 'sport'}, {'id': 8029, 'name': 'drama'}, {'id': 10060, 'name': 'christian film'}]"
4038,25208,"[{'id': 187056, 'name': 'woman director'}]"
4039,82103,"[{'id': 128, 'name': 'love triangle'}]"
4040,19513,[]
4041,2749,"[{'id': 242, 'name': 'new york'}, {'id': 293, 'name': 'female nudity'}, {'id': 378, 'name': 'prison'}, {'id': 549, 'name': 'prostitute'}, {'id': 570, 'name': 'rape'}, {'id': 642, 'name': 'robbery'}, {'id': 657, 'name': 'fire'}, {'id': 703, 'name': 'detective'}, {'id': 822, 'name': 'airport'}, {'id': 1366, 'name': 'shotgun'}, {'id': 1563, 'name': 'prisoner'}, {'id': 1591, 'name': 'ex-detainee'}, {'id': 2013, 'name': 'attempted murder'}, {'id': 2340, 'name': 'paranoia'}, {'id': 2808, 'name': 'russian'}, {'id': 3023, 'name': 'eastern europe'}, {'id': 4697, 'name': 'video'}, {'id': 4728, 'name': 'knife'}, {'id': 5572, 'name': 'fistfight'}, {'id': 6149, 'name': 'police'}, {'id': 9727, 'name': 'thief'}, {'id': 9748, 'name': 'revenge'}, {'id': 10561, 'name': 'video camera'}, {'id': 10685, 'name': 'escape'}, {'id': 10688, 'name': 'breast'}, {'id': 10877, 'name': 'dead body'}, {'id': 10909, 'name': 'lawyer'}, {'id': 11325, 'name': 'shot to death'}, {'id': 13006, 'name': 'torture'}, {'id': 13073, 'name': 'fear'}, {'id': 14512, 'name': 'new york city'}, {'id': 14778, 'name': 'urination'}, {'id': 14819, 'name': 'violence'}, {'id': 14903, 'name': 'home invasion'}, {'id': 15009, 'name': 'criminal'}, {'id': 15167, 'name': 'police detective'}, {'id': 34079, 'name': 'death'}, {'id': 40879, 'name': 'drunk'}, {'id': 156022, 'name': 'nypd'}, {'id': 162502, 'name': 'news report'}, {'id': 163656, 'name': 'gun violence'}, {'id': 166512, 'name': 'graveyard'}, {'id': 211703, 'name': 'death of boyfriend'}]"
4042,10050,"[{'id': 4326, 'name': 'theatre play'}, {'id': 4333, 'name': 'theatre group'}, {'id': 6270, 'name': 'high school'}, {'id': 13072, 'name': 'falling in love'}]"
4043,17203,"[{'id': 10183, 'name': 'independent film'}]"
4044,168485,[]
4045,95682,"[{'id': 187056, 'name': 'woman director'}]"
4046,54968,"[{'id': 221388, 'name': 'simon magus'}]"
4047,49929,[]
4048,2302,"[{'id': 279, 'name': 'usa'}, {'id': 2139, 'name': 'russia'}, {'id': 2606, 'name': 'jew'}, {'id': 3901, 'name': 'rabbi'}, {'id': 3902, 'name': 'synagogue'}, {'id': 3903, 'name': 'bar mitvah'}, {'id': 192519, 'name': 'emigrant'}]"
4049,32686,"[{'id': 10183, 'name': 'independent film'}]"
4050,13889,[]
4051,6028,"[{'id': 703, 'name': 'detective'}, {'id': 34079, 'name': 'death'}, {'id': 162262, 'name': 'movie star'}, {'id': 207046, 'name': 'murder mystery'}]"
4052,51802,"[{'id': 5571, 'name': 'great depression'}, {'id': 13017, 'name': 'drifter'}]"
4053,42148,"[{'id': 13059, 'name': 'prostitution'}, {'id': 14536, 'name': 'crime'}]"
4054,29492,"[{'id': 187056, 'name': 'woman director'}]"
4055,25447,"[{'id': 1936, 'name': 'blackmail'}, {'id': 5699, 'name': 'music video'}]"
4056,28410,"[{'id': 1691, 'name': 'dance'}, {'id': 10726, 'name': 'gang'}, {'id': 13130, 'name': 'teenager'}, {'id': 13142, 'name': 'gangster'}]"
4057,38545,"[{'id': 10183, 'name': 'independent film'}, {'id': 18453, 'name': 'gossip'}, {'id': 156121, 'name': 'ex-con'}]"
4058,19490,"[{'id': 65, 'name': 'holiday'}, {'id': 2637, 'name': 'bishop'}, {'id': 195623, 'name': 'christmas time'}]"
4059,31151,"[{'id': 6029, 'name': 'concert'}, {'id': 162954, 'name': 'elvis presley'}, {'id': 209791, 'name': 'back stage'}]"
4060,1888,"[{'id': 279, 'name': 'usa'}, {'id': 579, 'name': 'american football'}, {'id': 2102, 'name': 'brother-in-law'}, {'id': 2564, 'name': 'wheelchair'}, {'id': 4427, 'name': 'honesty'}, {'id': 4606, 'name': 'cinematographer'}, {'id': 4617, 'name': 'insurance fraud'}, {'id': 4918, 'name': 'shadowing'}, {'id': 5875, 'name': 'fortune cookie'}, {'id': 155816, 'name': 'ex-wife'}]"
4061,38805,"[{'id': 11332, 'name': 'farm life'}, {'id': 193017, 'name': 'nuns'}]"
4062,16618,"[{'id': 4344, 'name': 'musical'}, {'id': 5565, 'name': 'biography'}]"
4063,2428,"[{'id': 2974, 'name': 'jesus christ'}, {'id': 5565, 'name': 'biography'}, {'id': 6917, 'name': 'epic'}]"
4064,22013,"[{'id': 178870, 'name': 'evangelist'}, {'id': 186353, 'name': 'revivalism'}]"
4065,15598,"[{'id': 9094, 'name': 'womanizer'}, {'id': 9639, 'name': 'playboy'}]"
4066,43332,"[{'id': 1394, 'name': 'gladiator'}]"
4067,62127,[]
4068,56137,[]
4069,17965,"[{'id': 314, 'name': 'life and death'}, {'id': 770, 'name': 'scotland yard'}, {'id': 1014, 'name': 'loss of lover'}, {'id': 2546, 'name': 'mask'}, {'id': 2867, 'name': 'pest'}, {'id': 4183, 'name': 'wife'}, {'id': 4572, 'name': 'organ'}, {'id': 5439, 'name': 'inspector'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10392, 'name': 'mute'}, {'id': 10770, 'name': 'mad doctor'}, {'id': 11001, 'name': 'religion'}, {'id': 11663, 'name': 'camp'}, {'id': 13005, 'name': 'doctor'}, {'id': 161280, 'name': 'biblical plagues'}, {'id': 208369, 'name': 'dr. phibes'}, {'id': 230834, 'name': 'organ player'}]"
4070,29067,"[{'id': 1852, 'name': 'mutant'}, {'id': 4168, 'name': 'greenhouse'}, {'id': 8183, 'name': 'carnivorous plant'}, {'id': 9741, 'name': 'radioactive'}, {'id': 10308, 'name': 'h.p. lovecraft'}]"
4071,33250,"[{'id': 10328, 'name': 'reality show'}]"
4072,14460,"[{'id': 402, 'name': 'clone'}, {'id': 2708, 'name': 'hitman'}, {'id': 12405, 'name': 'outer space'}, {'id': 14544, 'name': 'robot'}, {'id': 14601, 'name': 'explosion'}]"
4073,17466,"[{'id': 378, 'name': 'prison'}, {'id': 1563, 'name': 'prisoner'}, {'id': 9826, 'name': 'murder'}]"
4074,9594,"[{'id': 2143, 'name': 'loss of parents'}, {'id': 3436, 'name': 'karate'}, {'id': 6211, 'name': 'fighter'}, {'id': 9748, 'name': 'revenge'}, {'id': 12354, 'name': 'hong kong'}, {'id': 15016, 'name': 'twins'}, {'id': 160488, 'name': 'hoodlum'}]"
4075,35976,"[{'id': 10123, 'name': 'dark comedy'}]"
4076,4986,"[{'id': 1936, 'name': 'blackmail'}]"
4077,2453,"[{'id': 417, 'name': 'corruption'}, {'id': 1365, 'name': 'harley davidson'}, {'id': 2231, 'name': 'drug dealer'}, {'id': 12670, 'name': 'los angeles'}, {'id': 14570, 'name': 'las vegas'}]"
4078,33676,"[{'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 534, 'name': 'mexico'}, {'id': 549, 'name': 'prostitute'}, {'id': 2483, 'name': 'nudity'}, {'id': 6270, 'name': 'high school'}, {'id': 10081, 'name': 'locker room'}, {'id': 10183, 'name': 'independent film'}, {'id': 12398, 'name': 'teen sex comedy'}, {'id': 13130, 'name': 'teenager'}, {'id': 206850, 'name': 'canuxploitation'}, {'id': 208445, 'name': 'virginity'}]"
4079,4587,"[{'id': 9991, 'name': 'dress'}, {'id': 15058, 'name': 'swimming'}, {'id': 170548, 'name': 'kennedy assassination'}, {'id': 170553, 'name': 'polka dot'}, {'id': 170554, 'name': 'aspiring nun'}, {'id': 170556, 'name': 'gynecological exam'}, {'id': 170560, 'name': 'jewish girl'}, {'id': 170569, 'name': 'shoe salesman'}, {'id': 170575, 'name': 'polka dot dress'}, {'id': 170577, 'name': 'roman catholic'}, {'id': 170578, 'name': 'bell ringing'}, {'id': 170579, 'name': 'reference to joan of arc'}, {'id': 170585, 'name': 'bell tower'}, {'id': 208992, 'name': '1960s'}]"
4080,31004,"[{'id': 9799, 'name': 'romantic comedy'}, {'id': 9937, 'name': 'suspense'}, {'id': 12569, 'name': 'witty'}, {'id': 12570, 'name': 'whodunit'}]"
4081,125099,[]
4082,27859,"[{'id': 5565, 'name': 'biography'}]"
4083,11454,"[{'id': 1465, 'name': 'loss of family'}, {'id': 3877, 'name': 'covered investigation'}, {'id': 4484, 'name': 'eye'}, {'id': 4550, 'name': 'full moon'}, {'id': 5340, 'name': 'investigation'}, {'id': 6259, 'name': 'psychopath'}, {'id': 7568, 'name': 'psychoterror'}, {'id': 10714, 'name': 'serial killer'}, {'id': 18525, 'name': 'fbi agent'}]"
4084,38718,"[{'id': 5565, 'name': 'biography'}]"
4085,4192,"[{'id': 1160, 'name': 'egypt'}, {'id': 201535, 'name': 'hercule poirot'}, {'id': 201536, 'name': 'shipboard'}, {'id': 207046, 'name': 'murder mystery'}]"
4086,11607,"[{'id': 270, 'name': 'ocean'}, {'id': 658, 'name': 'sea'}, {'id': 2769, 'name': 'deep sea'}, {'id': 7994, 'name': 'water monster'}, {'id': 10503, 'name': 'scuba diving'}, {'id': 155334, 'name': 'scuba'}, {'id': 185477, 'name': 'trapped underwater\xa0'}]"
4087,14052,"[{'id': 572, 'name': 'sex'}, {'id': 171375, 'name': 'defenestration'}, {'id': 171376, 'name': 'funhouse'}, {'id': 171377, 'name': 'boy with glasses'}, {'id': 171386, 'name': 'breathing fire'}, {'id': 171387, 'name': 'pie eating'}]"
4088,16889,"[{'id': 5801, 'name': 'nerd'}, {'id': 6876, 'name': 'vacation'}, {'id': 10280, 'name': 'farce'}, {'id': 10623, 'name': 'jock'}, {'id': 160159, 'name': 'frame up'}, {'id': 160168, 'name': 'defector'}]"
4089,39934,"[{'id': 237, 'name': 'gay'}, {'id': 740, 'name': 'aids'}, {'id': 9766, 'name': 'hiv'}, {'id': 158718, 'name': 'lgbt'}, {'id': 173504, 'name': 'lgbt history'}]"
4090,26580,[]
4091,21309,"[{'id': 572, 'name': 'sex'}, {'id': 6149, 'name': 'police'}, {'id': 9713, 'name': 'friends'}, {'id': 9826, 'name': 'murder'}]"
4092,16263,[]
4093,4985,"[{'id': 378, 'name': 'prison'}, {'id': 579, 'name': 'american football'}, {'id': 6075, 'name': 'sport'}]"
4094,20704,"[{'id': 579, 'name': 'american football'}, {'id': 6075, 'name': 'sport'}]"
4095,23730,"[{'id': 1299, 'name': 'monster'}, {'id': 1852, 'name': 'mutant'}, {'id': 1879, 'name': 'shower'}, {'id': 6149, 'name': 'police'}, {'id': 8636, 'name': 'blood splatter'}, {'id': 9794, 'name': 'toxic'}, {'id': 10183, 'name': 'independent film'}, {'id': 10292, 'name': 'gore'}, {'id': 11181, 'name': 'decapitation'}, {'id': 11221, 'name': 'blood'}, {'id': 12377, 'name': 'zombie'}, {'id': 14512, 'name': 'new york city'}, {'id': 14895, 'name': 'cannibal'}, {'id': 15167, 'name': 'police detective'}, {'id': 18082, 'name': 'flamethrower'}, {'id': 41267, 'name': 'bum'}, {'id': 41412, 'name': 'sewer'}, {'id': 158927, 'name': 'police investigation'}, {'id': 195331, 'name': 'nuclear waste'}, {'id': 232085, 'name': 'hobo'}]"
4096,853,"[{'id': 1442, 'name': 'winter'}, {'id': 1589, 'name': 'sniper'}, {'id': 1956, 'name': 'world war ii'}, {'id': 4264, 'name': 'stalingrad'}]"
4097,10877,"[{'id': 417, 'name': 'corruption'}, {'id': 3692, 'name': 'scandal'}, {'id': 4918, 'name': 'shadowing'}, {'id': 6149, 'name': 'police'}]"
4098,5257,"[{'id': 1432, 'name': 'nasa'}, {'id': 5657, 'name': 'australia'}, {'id': 7422, 'name': 'moon landing'}, {'id': 10183, 'name': 'independent film'}, {'id': 184017, 'name': 'moon walk'}]"
4099,77,"[{'id': 30, 'name': 'individual'}, {'id': 328, 'name': 'insulin'}, {'id': 331, 'name': 'tattoo'}, {'id': 828, 'name': 'waitress'}, {'id': 1453, 'name': 'amnesia'}, {'id': 2669, 'name': 'motel'}, {'id': 3973, 'name': 'insurance salesman'}, {'id': 9748, 'name': 'revenge'}, {'id': 11469, 'name': 'memory loss'}, {'id': 33874, 'name': 'polaroid'}, {'id': 187844, 'name': 'flashback'}, {'id': 207268, 'name': 'neo-noir'}]"
4100,20322,"[{'id': 10183, 'name': 'independent film'}, {'id': 187901, 'name': 'track and field'}, {'id': 187903, 'name': 'gangster rap'}]"
4101,10833,"[{'id': 206718, 'name': 'cons and scams'}]"
4102,20309,[]
4103,125093,[]
4104,12658,"[{'id': 2383, 'name': 'feminism'}, {'id': 2566, 'name': 'cohabitant'}, {'id': 2571, 'name': 'tv show'}, {'id': 5756, 'name': 'man-woman relation'}, {'id': 7169, 'name': 'man between two women'}]"
4105,10054,"[{'id': 848, 'name': 'double life'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 2143, 'name': 'loss of parents'}, {'id': 4289, 'name': 'secret agent'}, {'id': 14544, 'name': 'robot'}]"
4106,10646,"[{'id': 5887, 'name': 'compulsive gambling'}, {'id': 6433, 'name': 'roulette'}, {'id': 8070, 'name': 'stag night'}, {'id': 155939, 'name': 'group of friends'}]"
4107,2575,"[{'id': 246, 'name': 'dancing'}, {'id': 470, 'name': 'spy'}, {'id': 1421, 'name': 'birthday'}, {'id': 1969, 'name': 'map'}, {'id': 2407, 'name': 'fireworks'}, {'id': 3450, 'name': 'bridge'}, {'id': 4289, 'name': 'secret agent'}, {'id': 8570, 'name': 'president'}, {'id': 10103, 'name': 'children'}, {'id': 10183, 'name': 'independent film'}, {'id': 11061, 'name': 'debt'}, {'id': 15058, 'name': 'swimming'}, {'id': 33501, 'name': 'political'}, {'id': 33624, 'name': 'band'}]"
4108,55,"[{'id': 960, 'name': 'homeless person'}, {'id': 1547, 'name': 'mexico city'}, {'id': 5600, 'name': 'daughter'}, {'id': 7879, 'name': 'secret love'}, {'id': 10399, 'name': 'dogfight'}, {'id': 10594, 'name': 'money'}, {'id': 15162, 'name': 'dog'}, {'id': 157171, 'name': 'nonlinear timeline'}, {'id': 171366, 'name': 'multiple storylines'}, {'id': 209987, 'name': 'new mexican cinema'}]"
4109,65075,"[{'id': 10428, 'name': 'cultural difference'}, {'id': 187056, 'name': 'woman director'}]"
4110,44379,"[{'id': 187056, 'name': 'woman director'}]"
4111,2043,"[{'id': 2800, 'name': 'psychology'}, {'id': 4668, 'name': 'police operation'}, {'id': 6149, 'name': 'police'}, {'id': 11268, 'name': 'psychologist'}]"
4112,4133,"[{'id': 1228, 'name': '1970s'}, {'id': 1601, 'name': 'war on drugs'}, {'id': 1803, 'name': 'drug addiction'}, {'id': 2149, 'name': 'drug traffic'}, {'id': 3391, 'name': 'drug smuggle'}, {'id': 6974, 'name': 'rise and fall'}]"
4113,56715,"[{'id': 4379, 'name': 'time travel'}, {'id': 9714, 'name': 'remake'}, {'id': 12026, 'name': 'alternate history'}, {'id': 12554, 'name': 'dragon'}, {'id': 33396, 'name': 'remake of french film'}, {'id': 186760, 'name': 'alternate timeline'}, {'id': 227887, 'name': 'flatulence'}]"
4114,10991,"[{'id': 1262, 'name': 'mountain'}, {'id': 2802, 'name': 'mountain village'}, {'id': 6054, 'name': 'friendship'}, {'id': 10988, 'name': 'based on tv series'}, {'id': 11336, 'name': 'young boy'}, {'id': 11451, 'name': 'pokémon'}, {'id': 12392, 'name': 'best friend'}, {'id': 14955, 'name': 'fighting'}, {'id': 41645, 'name': 'based on video game'}, {'id': 201952, 'name': 'pikachu'}, {'id': 210024, 'name': 'anime'}]"
4115,15940,"[{'id': 739, 'name': 'sexual abuse'}, {'id': 2801, 'name': 'self-defense'}, {'id': 4426, 'name': 'sadism'}, {'id': 5927, 'name': 'violence against women'}, {'id': 9332, 'name': 'psychological abuse'}, {'id': 9937, 'name': 'suspense'}, {'id': 14964, 'name': 'drug'}]"
4116,26791,[]
4117,44069,"[{'id': 187056, 'name': 'woman director'}]"
4118,68894,[]
4119,634,"[{'id': 65, 'name': 'holiday'}, {'id': 212, 'name': 'london england'}, {'id': 392, 'name': 'england'}, {'id': 567, 'name': 'alcohol'}, {'id': 572, 'name': 'sex'}, {'id': 725, 'name': 'lovesickness'}, {'id': 903, 'name': 'telecaster'}, {'id': 1421, 'name': 'birthday'}, {'id': 1441, 'name': 'christmas party'}, {'id': 1774, 'name': 'news broadcast'}, {'id': 2039, 'name': 'sexual frustration'}, {'id': 2913, 'name': 'diary'}, {'id': 3170, 'name': 'cigarette'}, {'id': 5600, 'name': 'daughter'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 10909, 'name': 'lawyer'}, {'id': 12193, 'name': 'reporter'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 187056, 'name': 'woman director'}, {'id': 207317, 'name': 'christmas'}]"
4120,10956,"[{'id': 970, 'name': 'parent child relationship'}, {'id': 2143, 'name': 'loss of parents'}, {'id': 6230, 'name': 'looking for  birth parents'}, {'id': 10221, 'name': 'meteorite'}, {'id': 10756, 'name': 'janitor'}, {'id': 13091, 'name': '\xa0'}, {'id': 187056, 'name': 'woman director'}]"
